,Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
335,ENSMUSG00000002280,Ciao3,327.174264,0.357266975,0.74971251,0.476538634,0.633690691,0.946845765
3658,ENSMUSG00000024370,Cdc23,2388.44742,-0.302553411,0.634933758,-0.476511773,0.633709822,0.946845765
4378,ENSMUSG00000026073,Il1r2,120.0116461,1.097105314,2.30286725,0.476408405,0.633783448,0.946845765
5179,ENSMUSG00000027828,Ssr3,8503.201936,0.267143208,0.560889891,0.476284582,0.633871648,0.946845765
11865,ENSMUSG00000053475,Tnfaip6,24.14149476,1.696079416,3.561900698,0.476172572,0.633951438,0.946845765
13444,ENSMUSG00000067567,Hdac8,322.2398813,-0.359728819,0.755588161,-0.476091127,0.634009458,0.946845765
13773,ENSMUSG00000070868,Skint3,137.1004041,-1.014325706,2.131231335,-0.475934118,0.634121314,0.946845765
12674,ENSMUSG00000060036,Rpl3,42649.15444,-0.314939443,0.661762061,-0.475910394,0.634138217,0.946845765
5325,ENSMUSG00000028145,Them4,73.94256329,0.470212077,0.988138767,0.47585632,0.634176743,0.946845765
5704,ENSMUSG00000028943,Espn,32.25696609,-0.649592438,1.365244438,-0.475806691,0.634212103,0.946845765
16192,ENSMUSG00000089967,Gm16550,14.00794979,-1.068465311,2.245657728,-0.475791701,0.634222783,0.946845765
11827,ENSMUSG00000053178,Mterf1b,121.7129098,-0.752262285,1.581183655,-0.475758956,0.634246114,0.946845765
14106,ENSMUSG00000073787,Gm10575,9.791425442,-1.340960865,2.81980365,-0.475551149,0.634394185,0.946986413
13639,ENSMUSG00000069682,Gm10275,5001.870978,-0.354274787,0.745149518,-0.475441208,0.634472529,0.946996689
405,ENSMUSG00000002803,Btbd6,79.63036098,-0.539701623,1.135440881,-0.475323403,0.634556481,0.946996689
9611,ENSMUSG00000040446,Rprd1a,608.44632,-0.298121373,0.627208333,-0.475314753,0.634562645,0.946996689
2523,ENSMUSG00000021287,Xrcc3,198.5704786,0.368914595,0.776373242,0.475176855,0.634660923,0.947062973
17816,ENSMUSG00000102712,Gm37758,4.285455676,-1.979466256,4.166462627,-0.475095167,0.634719143,0.947069475
11952,ENSMUSG00000054169,Ceacam10,83.24723161,0.810589472,1.706922255,0.474883651,0.634869905,0.94714076
4698,ENSMUSG00000026764,Kif5c,53.69637412,1.135327498,2.390801882,0.474873098,0.634877427,0.94714076
4637,ENSMUSG00000026632,Tatdn3,157.6157209,-0.505190613,1.064062964,-0.474775112,0.634947274,0.94714076
3300,ENSMUSG00000022972,Cfap298,689.0550866,0.48985895,1.032019046,0.474660765,0.635028787,0.94714076
8482,ENSMUSG00000036833,Pnpla7,1749.045128,0.405360978,0.854020283,0.474650294,0.635036252,0.94714076
7035,ENSMUSG00000031939,Taf1d,7158.541759,-0.370341021,0.780775919,-0.474324338,0.635268639,0.947228498
15563,ENSMUSG00000085342,Gm12254,83.31640696,0.830092133,1.750066798,0.474320257,0.635271548,0.947228498
12855,ENSMUSG00000061669,Rpl34-ps2,12.64480229,1.445327498,3.047398385,0.474282426,0.635298522,0.947228498
13323,ENSMUSG00000066148,Prpf4,1202.165924,0.277252126,0.584592608,0.474265534,0.635310566,0.947228498
11503,ENSMUSG00000050954,Zfp169,421.3830644,-0.325700894,0.687070566,-0.474042856,0.635469346,0.947384901
16718,ENSMUSG00000094724,Rnaset2b,3452.783889,0.270582494,0.570936877,0.473927161,0.63555185,0.947427569
490,ENSMUSG00000003379,Cd79a,7.762382284,1.695799417,3.57901524,0.473817322,0.635630181,0.947464011
10588,ENSMUSG00000045065,9930022D16Rik,7.28243196,1.53849544,3.250134057,0.473363687,0.635953733,0.947805011
1509,ENSMUSG00000017679,Ttpal,610.9294481,0.361178108,0.763032849,0.473345425,0.635966759,0.947805011
2935,ENSMUSG00000022223,Sdr39u1,68.95455682,-0.623556182,1.317615537,-0.473245923,0.636037738,0.947830455
5242,ENSMUSG00000027985,Lef1,30.14813261,1.214733808,2.569113359,0.472822191,0.636340041,0.948135944
1071,ENSMUSG00000009995,Tafazzin,675.2271781,-0.309004697,0.653597078,-0.472775517,0.636373343,0.948135944
15771,ENSMUSG00000086240,Gm7846,17.2407007,-1.18531167,2.507406455,-0.472724184,0.63640997,0.948135944
6164,ENSMUSG00000029998,Pcyox1,1672.927977,0.318590508,0.674042696,0.472656272,0.636458429,0.948135944
5001,ENSMUSG00000027404,Snrpb,2140.461861,0.297702398,0.630107849,0.472462608,0.636596625,0.94817542
10414,ENSMUSG00000044145,1810024B03Rik,98.6643872,-0.95194266,2.015703333,-0.472263276,0.636738879,0.94817542
8435,ENSMUSG00000036632,Alg5,534.5768863,0.31865905,0.674817302,0.472215293,0.636773125,0.94817542
14549,ENSMUSG00000078546,Zfp995,108.4258227,0.427832063,0.906064331,0.472187292,0.636793109,0.94817542
10102,ENSMUSG00000042380,Smim12,270.9577954,-0.370511596,0.784780431,-0.472121349,0.636840175,0.94817542
2474,ENSMUSG00000021200,Asb2,9.006135404,-1.66083189,3.518162792,-0.472073633,0.636874232,0.94817542
10729,ENSMUSG00000045983,Eif4g1,12789.16251,0.283985868,0.601646242,0.472014696,0.636916299,0.94817542
1303,ENSMUSG00000015214,Mtmr1,1237.272267,-0.275438127,0.583537245,-0.472014648,0.636916333,0.94817542
1390,ENSMUSG00000015966,Il17rb,55.76669977,-0.977374748,2.071155745,-0.471898239,0.636999425,0.948185886
5585,ENSMUSG00000028690,Mmachc,450.5236987,-0.460825338,0.976873987,-0.47173468,0.63711618,0.948185886
8616,ENSMUSG00000037260,Hgsnat,496.8265727,0.354796576,0.752162694,0.471701906,0.637139577,0.948185886
1144,ENSMUSG00000011877,Git1,741.2130418,-0.291693972,0.618491647,-0.471621522,0.637196962,0.948185886
9344,ENSMUSG00000039556,Ppp1r3f,47.85662118,0.759594629,1.610990944,0.471507696,0.637278225,0.948185886
8984,ENSMUSG00000038393,Txnip,8550.525796,-0.35865547,0.760810804,-0.471412167,0.637346429,0.948185886
14965,ENSMUSG00000081593,Gm11841,2.404700424,2.216806179,4.702836826,0.471376376,0.637371983,0.948185886
7682,ENSMUSG00000033845,Mrpl15,903.3487164,0.325712857,0.691033467,0.471341654,0.637396774,0.948185886
4576,ENSMUSG00000026509,Capn2,1254.040769,-0.327145126,0.694166317,-0.47127773,0.637442417,0.948185886
2782,ENSMUSG00000021905,Dph3,775.474599,-0.344854004,0.731838978,-0.471215682,0.637486721,0.948185886
7582,ENSMUSG00000033430,Terf2ip,674.9427243,-0.311229755,0.660628103,-0.47111189,0.637560834,0.948185886
1012,ENSMUSG00000008958,Vps72,1151.671336,-0.322257202,0.68408649,-0.471076694,0.637585968,0.948185886
1104,ENSMUSG00000010517,Faf1,1999.693671,0.269001534,0.571100796,0.471022867,0.637624405,0.948185886
6655,ENSMUSG00000031148,Gpkow,841.8286929,0.276583683,0.58739585,0.470864209,0.637737708,0.948191988
2166,ENSMUSG00000020590,Snx13,1619.051265,0.342014233,0.726367768,0.470855465,0.637743953,0.948191988
3691,ENSMUSG00000024430,Cabyr,33.38913929,0.709725365,1.507784588,0.470707401,0.637849699,0.948191988
16780,ENSMUSG00000095478,Gm9824,2.642396283,-2.043892337,4.342522548,-0.470669367,0.637876863,0.948191988
15578,ENSMUSG00000085408,C530005A16Rik,21.92431227,-1.245931448,2.647315516,-0.470639574,0.637898142,0.948191988
1596,ENSMUSG00000018412,Kansl1,3123.926892,0.304561972,0.647228301,0.470563435,0.637952525,0.948192666
12341,ENSMUSG00000057177,Gsk3a,1560.268808,0.300055719,0.637847136,0.470419482,0.638055348,0.948250358
16831,ENSMUSG00000096006,Gm21596,1664.788513,0.463754996,0.986044039,0.470318746,0.638127306,0.948250358
9931,ENSMUSG00000041716,Gm20604,241.4693798,-0.402892267,0.856702482,-0.470282596,0.63815313,0.948250358
13426,ENSMUSG00000067235,H2-Q10,44.56888581,-1.162525835,2.472480425,-0.470186062,0.638222091,0.948272691
4054,ENSMUSG00000025234,Arih1,6560.923587,0.304334687,0.648074315,0.46959844,0.63864194,0.948536367
8929,ENSMUSG00000038244,Mical2,80.64530167,-0.454208493,0.967328399,-0.469549425,0.638676966,0.948536367
12678,ENSMUSG00000060073,Psma3,3245.474677,0.320098414,0.681986952,0.469361493,0.638811268,0.948536367
11720,ENSMUSG00000052423,B4galt3,554.9522548,0.454878314,0.969189368,0.469338943,0.638827383,0.948536367
7360,ENSMUSG00000032599,Ip6k2,875.2636102,0.363634097,0.774816577,0.469316362,0.638843522,0.948536367
4604,ENSMUSG00000026576,Atp1b1,158.1282923,0.507734914,1.081941806,0.469281168,0.638868674,0.948536367
5669,ENSMUSG00000028869,Gnl2,3043.43473,-0.362774369,0.773099141,-0.469246892,0.638893171,0.948536367
13119,ENSMUSG00000063804,Lin28b,9.171441022,-1.572982073,3.352289918,-0.469226145,0.638908,0.948536367
14668,ENSMUSG00000079084,Ccdc82,1704.444736,0.320453316,0.682950099,0.469219225,0.638912945,0.948536367
10749,ENSMUSG00000046110,Serinc4,24.47087356,0.726994906,1.549790501,0.469092375,0.639003609,0.948536367
1788,ENSMUSG00000019822,Smpd2,182.6608593,-0.512290506,1.092220725,-0.469035694,0.639044122,0.948536367
10988,ENSMUSG00000047617,Paxx,269.7423507,0.32462632,0.692188091,0.468985705,0.639079854,0.948536367
11652,ENSMUSG00000051950,B3glct,346.8297577,-0.442236467,0.943274052,-0.468831371,0.639190175,0.948536367
4518,ENSMUSG00000026383,Epb41l5,201.8173147,-0.912586327,1.946515921,-0.468830651,0.639190689,0.948536367
16417,ENSMUSG00000091625,Lsm5,412.3370472,-0.302254638,0.644742395,-0.468799074,0.639213262,0.948536367
12352,ENSMUSG00000057246,BC051142,20.18334309,-1.264480166,2.697871636,-0.468695452,0.639287338,0.948536367
1653,ENSMUSG00000018765,Fxr2,1526.802231,-0.281851003,0.601404713,-0.468654464,0.63931664,0.948536367
14624,ENSMUSG00000078887,Gm6710,112.1307634,0.455630731,0.972941276,0.468302397,0.639568355,0.948829766
1631,ENSMUSG00000018585,Atox1,174.9156904,0.468773186,1.001251743,0.468187136,0.639650771,0.94886596
3741,ENSMUSG00000024563,Smad2,1414.390502,-0.272326282,0.58174791,-0.468117337,0.639700682,0.94886596
6724,ENSMUSG00000031320,Rps4x,26015.1477,-0.361885235,0.77354856,-0.467824844,0.639909852,0.948897704
12718,ENSMUSG00000060445,Sycp2,43.98688412,1.146601034,2.451636314,0.467688061,0.64000768,0.948897704
13753,ENSMUSG00000070705,Eid2b,129.349004,0.431673656,0.923093914,0.467637853,0.64004359,0.948897704
3023,ENSMUSG00000022422,Dscc1,614.0973249,0.395066257,0.844826108,0.467630265,0.640049018,0.948897704
15198,ENSMUSG00000082978,Rpsa-ps11,4.794237696,-1.625579529,3.476392754,-0.467605257,0.640066904,0.948897704
13276,ENSMUSG00000065259,Snora30,74.48144202,-0.832926889,1.781268336,-0.467603264,0.64006833,0.948897704
4320,ENSMUSG00000025939,Ube2w,761.1885226,0.31509061,0.673942983,0.467533037,0.640118561,0.948897704
10004,ENSMUSG00000041975,Mettl8,439.827542,0.298764572,0.639090821,0.467483748,0.640153817,0.948897704
9490,ENSMUSG00000040025,Ythdf2,3255.168053,-0.276985031,0.592617607,-0.46739251,0.64021908,0.948914447
18296,ENSMUSG00000104325,Gm37321,46.56882858,-0.984823051,2.108760201,-0.467015192,0.640489009,0.94915522
3909,ENSMUSG00000024927,Rela,854.8099223,-0.297856053,0.637801674,-0.467004188,0.640496882,0.94915522
10996,ENSMUSG00000047654,Tssk6,24.59020806,0.923330124,1.97741029,0.466939071,0.64054347,0.94915522
7325,ENSMUSG00000032547,Ryk,199.6800331,-0.451999028,0.968209079,-0.466840311,0.640614133,0.949179936
6319,ENSMUSG00000030322,Mbd4,1039.44247,0.309352891,0.662964633,0.466620505,0.640771414,0.94923013
15004,ENSMUSG00000081787,Gm13991,5.147093923,1.41012381,3.022028235,0.466615035,0.640775328,0.94923013
4081,ENSMUSG00000025283,Sat1,1933.913722,0.406975401,0.872277131,0.46656663,0.640809966,0.94923013
1002,ENSMUSG00000008690,Ncaph2,3410.872217,0.259868034,0.557104411,0.466461994,0.640884846,0.949261077
12708,ENSMUSG00000060373,Hnrnpc,8796.802558,0.266146386,0.570904041,0.466184099,0.64108373,0.949286389
915,ENSMUSG00000007041,Clic1,3679.087913,-0.254465583,0.545895745,-0.466143188,0.641113012,0.949286389
10191,ENSMUSG00000042694,Stn1,321.7448729,-0.37013584,0.794155396,-0.466074828,0.64116194,0.949286389
5015,ENSMUSG00000027433,Xrn2,5890.397028,-0.322193134,0.691330424,-0.46604796,0.641181172,0.949286389
1269,ENSMUSG00000014856,Tmem208,393.9889713,0.492979711,1.057899901,0.465998447,0.641216612,0.949286389
16970,ENSMUSG00000097073,9430037G07Rik,27.84906596,1.191471408,2.556885073,0.465985515,0.641225869,0.949286389
6620,ENSMUSG00000031065,Cdk16,928.054017,0.368498358,0.791129671,0.465787558,0.641367572,0.949416233
3081,ENSMUSG00000022536,Glyr1,3391.357118,0.255422871,0.548689973,0.465514012,0.641563405,0.94950986
1048,ENSMUSG00000009621,Vav2,511.2072675,-0.314043573,0.674693822,-0.46546087,0.641601452,0.94950986
11349,ENSMUSG00000049922,Slc35c1,434.242884,-0.303086155,0.651197136,-0.465429188,0.641624136,0.94950986
12901,ENSMUSG00000062075,Lmnb2,1576.565466,0.286453491,0.61559469,0.465328074,0.641696533,0.94950986
13572,ENSMUSG00000068917,Clk2,1493.63586,-0.27922974,0.600135943,-0.465277482,0.641732758,0.94950986
276,ENSMUSG00000001924,Uba1,6977.866391,0.251167117,0.539857972,0.465246657,0.64175483,0.94950986
5307,ENSMUSG00000028106,Rprd2,1754.350294,0.313322511,0.674131472,0.464779534,0.642089346,0.949646308
607,ENSMUSG00000004455,Ppp1cc,5459.244527,0.264789009,0.569759421,0.464738272,0.642118897,0.949646308
14143,ENSMUSG00000074102,Rbm15b,2078.554724,-0.264044374,0.568208131,-0.464696579,0.642148759,0.949646308
10608,ENSMUSG00000045176,Borcs6,105.1364648,-0.425393858,0.915507711,-0.464653495,0.642179617,0.949646308
14295,ENSMUSG00000074881,Mageb3,29.21629656,-1.136823057,2.446648907,-0.464644949,0.642185738,0.949646308
319,ENSMUSG00000002129,Sf3a1,2333.654657,0.293709403,0.632226335,0.464563695,0.642243936,0.949646308
2564,ENSMUSG00000021400,Wrnip1,806.6965086,-0.287558256,0.619209378,-0.464395834,0.642364174,0.949646308
9865,ENSMUSG00000041420,Meis3,27.90116539,-1.193362614,2.570477468,-0.464257177,0.642463501,0.949646308
13910,ENSMUSG00000072066,6720489N17Rik,32.48485458,-1.030785994,2.220295901,-0.464256135,0.642464247,0.949646308
6002,ENSMUSG00000029545,Acads,307.8608086,-0.376331513,0.810705155,-0.464202689,0.642502535,0.949646308
11006,ENSMUSG00000047719,Ubiad1,316.218455,-0.396165405,0.853628992,-0.464095536,0.6425793,0.949646308
9914,ENSMUSG00000041650,Pcca,485.8324216,-0.378250201,0.815213318,-0.463989232,0.642655461,0.949646308
11754,ENSMUSG00000052681,Rap1b,3832.337369,0.275724124,0.594411997,0.463860295,0.642747841,0.949646308
3988,ENSMUSG00000025103,Btbd1,2539.673133,-0.263476343,0.568137303,-0.463754698,0.642823504,0.949646308
3870,ENSMUSG00000024853,Sf3b2,8891.621954,-0.278945555,0.601503276,-0.463747358,0.642828763,0.949646308
8611,ENSMUSG00000037243,Zfp692,366.2281535,-0.335139493,0.722732925,-0.463711395,0.642854532,0.949646308
6728,ENSMUSG00000031337,Mtm1,779.3841933,0.297299119,0.641186983,0.463669923,0.642884249,0.949646308
966,ENSMUSG00000008035,Mid1ip1,1096.617276,0.272117722,0.586924143,0.463633547,0.642910315,0.949646308
2457,ENSMUSG00000021176,Efcab11,92.36778122,0.483913742,1.043855434,0.463583104,0.642946462,0.949646308
5170,ENSMUSG00000027806,Tsc22d2,1312.778203,-0.319584249,0.68979864,-0.463300782,0.643148786,0.949646308
5968,ENSMUSG00000029468,P2rx7,210.759884,0.425141798,0.917735932,0.463250684,0.643184691,0.949646308
3226,ENSMUSG00000022817,Itgb5,597.5354662,-0.380205879,0.821142379,-0.463020651,0.643349565,0.949646308
6897,ENSMUSG00000031672,Got2,2683.823809,0.267308559,0.577317161,0.463018558,0.643351065,0.949646308
2169,ENSMUSG00000020594,Pum2,13032.65343,0.253491613,0.547542096,0.462962784,0.643391044,0.949646308
12840,ENSMUSG00000061544,Zfp229,394.9014214,-0.314219502,0.678811126,-0.462896806,0.643438337,0.949646308
9122,ENSMUSG00000038781,Stap2,5.666540362,-1.604232218,3.465789356,-0.462876434,0.64345294,0.949646308
8688,ENSMUSG00000037486,Asxl2,3633.923043,0.280361867,0.605756305,0.462829466,0.643486609,0.949646308
6736,ENSMUSG00000031355,Arhgap6,884.0671075,-0.785789017,1.69789239,-0.462802602,0.643505866,0.949646308
10123,ENSMUSG00000042472,Zfp410,798.188575,0.341129242,0.737150032,0.462767724,0.643530869,0.949646308
7792,ENSMUSG00000034211,Mrps17,807.1456432,-0.302636196,0.653973185,-0.462765451,0.643532498,0.949646308
3345,ENSMUSG00000023072,Cep89,378.1819156,0.376931032,0.814671517,0.462678545,0.643594799,0.949646308
12637,ENSMUSG00000059775,Rps26-ps1,77.64745349,-0.93654548,2.024269143,-0.462658576,0.643609115,0.949646308
3169,ENSMUSG00000022707,Gbe1,1286.980588,-0.36503132,0.789055161,-0.462618253,0.643638023,0.949646308
11571,ENSMUSG00000051355,Commd1,1085.121998,-0.307907576,0.66585031,-0.462427622,0.643774695,0.949646308
9016,ENSMUSG00000038503,Mesd,2609.425371,0.291188406,0.629783917,0.462362405,0.643821455,0.949646308
6422,ENSMUSG00000030592,Ryr1,30.48993647,-1.035086855,2.239225917,-0.462252088,0.643900554,0.949646308
16010,ENSMUSG00000087370,Tmem170b,1624.07799,0.278231744,0.602027367,0.462157967,0.643968044,0.949646308
1356,ENSMUSG00000015711,Prune1,399.9048506,0.332459115,0.719528586,0.462051295,0.644044536,0.949646308
15757,ENSMUSG00000086167,Gm13827,1.111104419,2.237162351,4.842248352,0.462009007,0.644074862,0.949646308
1814,ENSMUSG00000019868,Vta1,812.3238984,0.299491118,0.648249228,0.461999961,0.644081349,0.949646308
8340,ENSMUSG00000036273,Lrrk2,1430.238775,0.519986952,1.125605546,0.461961967,0.644108595,0.949646308
2343,ENSMUSG00000020903,Stx8,571.5383425,0.291686864,0.631421884,0.461952415,0.644115445,0.949646308
15601,ENSMUSG00000085526,Gm16083,15.27844239,1.802120231,3.902769848,0.461754165,0.644257624,0.94965941
4011,ENSMUSG00000025159,Mms19,834.772899,-0.271534704,0.588057511,-0.461748552,0.644261649,0.94965941
4868,ENSMUSG00000027132,Katnbl1,603.0179927,-0.405231904,0.877733067,-0.461680116,0.644310732,0.94965941
18221,ENSMUSG00000104080,Gm38279,3.08058079,1.958942342,4.244394842,0.461536312,0.644413876,0.94965941
15654,ENSMUSG00000085730,Gm13307,7.857550565,-1.627825659,3.527061616,-0.461524588,0.644422285,0.94965941
12484,ENSMUSG00000058470,Gm8369,21.30357631,-1.229482762,2.664169499,-0.461488191,0.644448392,0.94965941
14962,ENSMUSG00000081559,Gm12411,26.35485052,0.838731459,1.817816377,0.46139504,0.64451521,0.949678281
5252,ENSMUSG00000028013,Ppa2,740.9857734,0.348071913,0.754588737,0.461273666,0.644602276,0.949726983
12115,ENSMUSG00000055334,Snupn,99.54158046,0.474452055,1.028805435,0.461167912,0.644678141,0.949735726
97,ENSMUSG00000000740,Rpl13,21727.24839,-0.32731147,0.709826414,-0.461114808,0.644716239,0.949735726
2886,ENSMUSG00000022120,Obi1,968.536959,-0.44099724,0.956930933,-0.460845423,0.644909511,0.94994085
8220,ENSMUSG00000035754,Wdr18,717.5309366,0.319336403,0.693728665,0.460318882,0.64528735,0.950230744
9011,ENSMUSG00000038495,Otud7b,1220.247611,-0.27496934,0.597411587,-0.460267838,0.645323983,0.950230744
16389,ENSMUSG00000091455,Otogl,15.51923341,1.733124025,3.765542007,0.460258848,0.645330436,0.950230744
5485,ENSMUSG00000028495,Rps6,12252.83192,-0.38866757,0.844632745,-0.460161618,0.645400219,0.950230744
15027,ENSMUSG00000081895,Rpl17-ps10,304.1570634,-0.507718611,1.103399762,-0.460140222,0.645415575,0.950230744
4697,ENSMUSG00000026761,Orc4,2862.647395,0.271165342,0.589336999,0.460119325,0.645430574,0.950230744
6554,ENSMUSG00000030850,Ate1,2078.813092,0.26491742,0.575870153,0.460029781,0.645494845,0.950245802
989,ENSMUSG00000008435,Rdh13,473.4327642,-0.354062192,0.770086739,-0.459769237,0.645681867,0.950441546
17051,ENSMUSG00000097304,Rpl31-ps15,3.973698552,-1.386692657,3.016660572,-0.459678052,0.645747325,0.950452716
4228,ENSMUSG00000025731,Mettl26,188.8867436,-0.345572663,0.752017621,-0.459527347,0.645855518,0.950452716
5144,ENSMUSG00000027737,Slc7a11,277.3451343,0.893064074,1.943515179,0.459509699,0.645868189,0.950452716
6193,ENSMUSG00000030060,Hmces,519.6076461,-0.390521646,0.849962529,-0.459457485,0.645905676,0.950452716
8369,ENSMUSG00000036376,Abt1,638.3240757,-0.428364562,0.9324967,-0.45937381,0.645965752,0.950461575
17201,ENSMUSG00000097773,Gm10614,16.4558958,-1.180596085,2.570967534,-0.459203031,0.646088374,0.950539647
18239,ENSMUSG00000104136,Gm36955,21.66926991,1.663135922,3.622211355,0.459149332,0.646126933,0.950539647
17245,ENSMUSG00000097899,Gm16894,3.862307776,-2.161599816,4.709871254,-0.458950935,0.646269401,0.950622218
8532,ENSMUSG00000036975,Tmem177,252.204241,0.375335285,0.817865423,0.458920593,0.64629119,0.950622218
3430,ENSMUSG00000023903,Mmp25,162.5623357,1.01776605,2.218393233,0.45878523,0.646388402,0.950685677
17017,ENSMUSG00000097195,Snhg5,2089.102122,0.276953673,0.603806581,0.458679454,0.64646437,0.950717884
8068,ENSMUSG00000035151,Elmod2,1248.493706,0.290185931,0.632805047,0.458570823,0.646542393,0.950745324
